                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231102"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                              cz_bot_mass                            cz_bot_radius                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he4                              surface_c12                              surface_o16                           log_surface_h1                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     170                                      784                  6.0866439092247248E+007                  6.8474520614953560E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  3.9259014426159297E-002                  3.8413854064570541E-002                  7.8130010645188763E-008                  9.9999999996712530E-001                  9.7462990030707808E-001                  3.8413854064570541E-002                  7.8130010645188763E-008                  9.9999999996712530E-001                  9.7462990030707808E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4979323372077583E-001                 -4.7501316095575731E+001                 -1.5954589770191003E+001                 -1.4979323372077577E-001                 -1.6992677364031164E-001                 -1.4936852849374387E+000                 -4.7501316095575731E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7525780910399482E+000                 -1.4653091257598924E-001                 -5.5768477503394608E-002                  4.5496045823099225E+000                 -1.8178805993820466E+000                  0.0000000000000000E+000                  1.7171896192966994E+001                  1.9046192428781885E+000                  7.1269339827039442E+000                  6.0539934549020391E-001                  8.6653793899722154E-001                  1.2549308420327556E+000                  7.3305092749961676E-001                  2.5140806368681351E-001                  1.1944793916410011E-003                  7.1421679204959100E-003                  7.3433502754543400E-001                  2.5041584773506470E-001                  2.6231920245271042E-003                  7.1388912037336841E-003                 -1.3410575559052298E-001                  7.3402802649659749E-001                  2.5060706855382781E-001                                        0                                        5 
                                     175                                      774                  1.2371562110932502E+008                  7.2433582917334798E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.4964196843576036E-002                  9.9999999996712530E-001                  9.7484923673134105E-001                  1.4374894976425689E-002                  7.8130010811722217E-008                  9.9999999996712530E-001                  9.7484923673134105E-001                  1.4374894976425689E-002                  7.8130010811722217E-008                  9.7558974823412448E-001                  6.5030610345953632E-001                 -1.4218476335664482E-001                 -4.7523992791430011E+001                 -1.5954589770191003E+001                 -1.4218476335664473E-001                 -1.4998288355839737E-001                 -1.8918723753298505E+000                 -4.7523992791430011E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7529596800411555E+000                 -1.4205099516104569E-001                 -5.4291696798336481E-002                  4.5466510208998061E+000                 -1.8189540532132538E+000                  0.0000000000000000E+000                  1.7179720771094452E+001                  1.9147806471860016E+000                  7.1257951246766229E+000                  6.0720072907875744E-001                  8.6456450725297118E-001                  1.2596771759768814E+000                  7.2910693945310034E-001                  2.5518403400118822E-001                  1.7435625719262958E-004                  7.1449383048749135E-003                  7.3474835053591980E-001                  2.5002369833177968E-001                  2.6197550033395501E-003                  7.1295375155196843E-003                 -1.3386138021819732E-001                  7.3354437440026155E-001                  2.5100510563761691E-001                                        0                                       10 
                                     180                                      769                  2.8010449770605993E+008                  7.6392645219716044E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  2.6658131621430069E-003                  9.9999999996712530E-001                  9.7503772658185672E-001                  1.7168359281348744E-003                  7.8130010756211066E-008                  9.9999999996712530E-001                  9.7503772658185672E-001                  1.7168359281348744E-003                  7.8130010756211066E-008                  9.7558974823412448E-001                  6.5288771261485257E-001                 -1.3533870663232608E-001                 -4.7421767115078616E+001                 -1.5477468515471340E+001                 -1.3533870663232589E-001                 -1.3895418036358823E-001                 -2.2167642902382991E+000                 -4.7421767115078616E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7533839997330203E+000                 -1.3531319967171987E-001                 -5.1771438437404158E-002                  4.5416105041779415E+000                 -1.8216140861530041E+000                  0.0000000000000000E+000                  1.7186107451422814E+001                  1.9239857535091256E+000                  7.1264586745062042E+000                  6.1215534132214933E-001                  8.5917065570696516E-001                  1.2726616183634794E+000                  7.1832218852178231E-001                  2.6593321414332793E-001                  1.1572630261458275E-005                  7.1517117145767015E-003                  7.3578005684077252E-001                  2.4904509960774321E-001                  2.6111411791933030E-003                  7.1060954064963294E-003                 -1.3325198780331959E-001                  7.3237840297366008E-001                  2.5205500726519015E-001                                        0                                       10 
                                     185                                      767                  6.6925006711924732E+008                  8.0351707522097282E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996712530E-001                  9.7546017148403807E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996712530E-001                  9.7546017148403807E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7558974823412448E-001                  6.5690887922777597E-001                 -1.2346270065234816E-001                 -4.7064233910053083E+001                 -1.5954589770191003E+001                 -1.2346270065234810E-001                 -1.2537173629520756E-001                 -2.4813871431130505E+000                 -4.7064233910053083E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7541975137370400E+000                 -1.2340066644656242E-001                 -4.7442199832863928E-002                  4.5329520269688608E+000                 -1.8281034745224836E+000                  0.0000000000000000E+000                  1.7198942337046276E+001                  1.9423184069217474E+000                  7.1305485322745792E+000                  6.2591476963075432E-001                  8.4468524516117360E-001                  1.3088666370757471E+000                  6.8935440056499708E-001                  2.9486558945829344E-001                  1.1180467873090654E-005                  7.1674435047829835E-003                  7.3828561891402655E-001                  2.4666901917060757E-001                  2.5901543979018216E-003                  7.0489808883994528E-003                 -1.3177559112935816E-001                  7.2949343751061235E-001                  2.5478195842200330E-001                                        0                                       10 
                                     190                                      766                  1.4408114659499717E+009                  8.1522250888475334E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996712530E-001                  9.7652584285336208E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996712530E-001                  9.7652584285336208E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7704557445470175E-001                  6.7021953447338223E-001                 -1.0105915660492469E-001                 -4.6325510232056175E+001                 -1.5653559774527022E+001                 -1.0105915660492457E-001                 -1.0237152059923271E-001                 -2.6214451779813190E+000                 -4.6325510232056175E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7557392455391563E+000                 -1.0098767461837112E-001                 -3.9319167523000624E-002                  4.5167059623491346E+000                 -1.8371440492971405E+000                  0.0000000000000000E+000                  1.7225871195770488E+001                  1.9804860406034919E+000                  7.1396936402220206E+000                  6.5607669946141023E-001                  8.1489419790556927E-001                  1.3902049198369799E+000                  6.2977563068325126E-001                  3.5436724509188111E-001                  1.1779150375982076E-005                  7.1923154582187385E-003                  7.4323642415760216E-001                  2.4197506128982776E-001                  2.5483416139736692E-003                  6.9351894035987443E-003                 -1.2887301480689567E-001                  7.2362416047586431E-001                  2.6047979452652337E-001                                        0                                       10 
                                     195                                      769                  2.0944014558122873E+009                  8.1070779748268755E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7751563632519478E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7751563632519478E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7774218013214564E-001                  6.7987703876452155E-001                 -8.1585391759706846E-002                 -4.5684207660316687E+001                 -9.8999999999999986E+001                 -8.1585391759706971E-002                 -8.2882826773656645E-002                 -2.6069326449847217E+000                 -4.5684207660316687E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7569950416917828E+000                 -8.1512950151539990E-002                 -3.2093397594839125E-002                  4.5022544224928112E+000                 -1.8429077799728415E+000                  0.0000000000000000E+000                  1.7250736712151333E+001                  2.0152149615714814E+000                  7.1481147401196496E+000                  6.8448828076063573E-001                  7.8924344301752325E-001                  1.4687950225742799E+000                  5.7847661706649633E-001                  4.0560285606366181E-001                  1.2360915570273112E-005                  7.2044015064581957E-003                  7.4738556981226256E-001                  2.3804161902164786E-001                  2.5131291520850813E-003                  6.8393603784691155E-003                 -1.2645529156987942E-001                  7.1844738787733686E-001                  2.6556460591864656E-001                                        0                                       10 
                                     200                                      771                  2.7270570905616078E+009                  8.0996057973754247E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7847701671848597E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7847701671848597E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7907551915265723E-001                  6.9321762026307021E-001                 -6.1997068046082716E-002                 -4.5048809935363586E+001                 -1.5653559774527022E+001                 -6.1997068046082605E-002                 -6.3479476078212041E-002                 -2.5295546130746462E+000                 -4.5048809935363586E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7581849166013281E+000                 -6.1924405472830742E-002                 -2.4678875074574547E-002                  4.4874253774522819E+000                 -1.8490066726556946E+000                  0.0000000000000000E+000                  1.7276645510732166E+001                  2.0497727424279852E+000                  7.1567786905300395E+000                  7.1284541687935210E-001                  7.6405874053230949E-001                  1.5551082540710677E+000                  5.2810933485513867E-001                  4.5591144812771156E-001                  1.3006723659817238E-005                  7.2034532986274599E-003                  7.5138988631531278E-001                  2.3424570067497164E-001                  2.4789976908521374E-003                  6.7464732447449390E-003                 -1.2413465482362095E-001                  7.1322261287578759E-001                  2.7072528163435250E-001                                        0                                       10 
                                     205                                      769                  3.3513836403893137E+009                  8.0942963592375072E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7938633884350657E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7938633884350657E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7971331318786270E-001                  7.0405194289512385E-001                 -4.1848035582158563E-002                 -4.4408537099451785E+001                 -9.8999999999999986E+001                 -4.1848035582158612E-002                 -4.3697330648641029E-002                 -2.4135504552453817E+000                 -4.4408537099451785E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7593283638880561E+000                 -4.1776301562610876E-002                 -1.6891717692920513E-002                  4.4718510626889740E+000                 -1.8551901112977711E+000                  0.0000000000000000E+000                  1.7304136143984998E+001                  2.0864273832592750E+000                  7.1658090736717321E+000                  7.4403095519128126E-001                  7.3889846807229698E-001                  1.6520962421828000E+000                  4.7779061044070575E-001                  5.0617630322522611E-001                  1.3750310610339704E-005                  7.1835079126292348E-003                  7.5531608657778471E-001                  2.3052452834109952E-001                  2.4453135605566638E-003                  6.6548035006989909E-003                 -1.2187126568338656E-001                  7.0783460007503529E-001                  2.7606595789809646E-001                                        0                                       10 
                                     210                                      771                  3.9666657566753068E+009                  8.0868680992024089E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996087541E-001                  9.8030439318509177E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996087541E-001                  9.8030439318509177E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8033254420894811E-001                  7.1569794292674382E-001                 -2.1145599440444491E-002                 -4.3748442858118210E+001                 -9.8999999999999986E+001                 -2.1145599440444543E-002                 -2.3604713189506223E-002                 -2.2693802694558958E+000                 -4.3748442858118210E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7604019883741588E+000                 -2.1078022055974404E-002                 -8.6898269118088449E-003                  4.4554472811267507E+000                 -1.8612983870754827E+000                  0.0000000000000000E+000                  1.7333606287641238E+001                  2.1268563588661964E+000                  7.1755119309637534E+000                  7.8058776963160648E-001                  7.1366022838665999E-001                  1.7623453027175606E+000                  4.2731570242429046E-001                  5.5660389609521133E-001                  1.4653745448081518E-005                  7.1341242529073846E-003                  7.5916023307256209E-001                  2.2688163589554483E-001                  2.4121484590876726E-003                  6.5645462686953204E-003                 -1.1966654953951054E-001                  7.0227419866366381E-001                  2.8159087708307157E-001                                        0                                       10 
