                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231101"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                              cz_bot_mass                            cz_bot_radius                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he4                              surface_c12                              surface_o16                           log_surface_h1                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     168                                      788                  4.7963355933087640E+007                  6.6890895694001067E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  5.3139091568086855E-002                  5.1223801327725194E-002                  7.8130010978255671E-008                  9.9999999996087541E-001                  9.7659211974156790E-001                  5.1223801327725194E-002                  7.8130010978255671E-008                  9.9999999996087541E-001                  9.7659211974156790E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5007754284356495E-001                 -4.7127065784245055E+001                 -9.8999999999999986E+001                 -1.5007754284356495E-001                 -1.8689524808362554E-001                 -1.2400839458292217E+000                 -4.7127065784245055E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7469884481159252E+000                 -1.4973878656432521E-001                 -4.6193128649516170E-002                  4.5304538846021654E+000                 -1.7452560810863347E+000                  0.0000000000000000E+000                  1.7163416608943603E+001                  1.8977305779037366E+000                  7.1327173297626691E+000                  6.1546847706318186E-001                  8.5581979289141563E-001                  1.2816109228905932E+000                  7.1161607821034445E-001                  2.7012481461682364E-001                  1.9072276681954810E-003                  8.4375828512909725E-003                  7.1208615507886019E-001                  2.6989797842088653E-001                  3.0999989707028589E-003                  8.4364984250528512E-003                 -1.4746745803206249E-001                  7.1195977826711776E-001                  2.6994080528222297E-001                                        0                                        5 
                                     170                                      781                  6.0866439092247248E+007                  6.8474520614953560E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  4.1756401020168740E-002                  4.0291581239480789E-002                  7.8130011033766822E-008                  9.9999999996087541E-001                  9.7612915311143578E-001                  4.0291581239480789E-002                  7.8130011033766822E-008                  9.9999999996087541E-001                  9.7612915311143578E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4908506626514231E-001                 -4.7153155339661602E+001                 -9.8999999999999986E+001                 -1.4908506626514245E-001                 -1.7568933652986951E-001                 -1.3751522579271362E+000                 -4.7153155339661602E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7470898659467062E+000                 -1.4811737990638313E-001                 -4.5585260982107315E-002                  4.5292381492673472E+000                 -1.7454710881880122E+000                  0.0000000000000000E+000                  1.7167321043683408E+001                  1.9025631854532179E+000                  7.1320072202075027E+000                  6.1584257507033080E-001                  8.5542921346563539E-001                  1.2826158616497163E+000                  7.1083576852524988E-001                  2.7080369661755349E-001                  1.2926660885736517E-003                  8.4382380624155456E-003                  7.1217893319910242E-001                  2.6981031581833415E-001                  3.0991733850697992E-003                  8.4342516333736055E-003                 -1.4741087723674401E-001                  7.1185657207951081E-001                  2.7001590380182167E-001                                        0                                        5 
                                     175                                      773                  1.2371562110932502E+008                  7.2433582917334798E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.3488865683063775E-002                  9.9999999996087541E-001                  9.7680261622862796E-001                  1.2595569981687038E-002                  7.8130011033766822E-008                  9.9999999996087541E-001                  9.7680261622862796E-001                  1.2595569981687038E-002                  7.8130011033766822E-008                  9.7704557445470208E-001                  6.6643163084608525E-001                 -1.3951616149613077E-001                 -4.7142383540317319E+001                 -9.8999999999999986E+001                 -1.3951616149613083E-001                 -1.4930060553046137E-001                 -1.7916473564228039E+000                 -4.7142383540317319E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7480870618444775E+000                 -1.3914500053665740E-001                 -4.3093463092786381E-002                  4.5242545534887055E+000                 -1.7465617400623552E+000                  0.0000000000000000E+000                  1.7179732772402051E+001                  1.9168268852610666E+000                  7.1313650050724853E+000                  6.1774125544353498E-001                  8.5342994709971964E-001                  1.2876482926945780E+000                  7.0684043269675745E-001                  2.7460760442238191E-001                  1.3399956937789210E-004                  8.4414374317942891E-003                  7.1264065779936914E-001                  2.6937427996815699E-001                  3.0950170176858817E-003                  8.4229402790087365E-003                 -1.4712940377253711E-001                  7.1137418502887384E-001                  2.7041506573568180E-001                                        0                                       10 
                                     180                                      763                  2.8010449770605993E+008                  7.6392645219716044E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.5743527545093268E-003                  9.9999999996087541E-001                  9.7714145165699351E-001                  8.5369374410942944E-004                  7.8130011033766822E-008                  9.9999999996087541E-001                  9.7714145165699351E-001                  8.5369374410942944E-004                  7.8130011033766822E-008                  9.7774218013214576E-001                  6.7186042885779884E-001                 -1.3214437254582326E-001                 -4.7018930733727387E+001                 -9.8999999999999986E+001                 -1.3214437254582340E-001                 -1.3674378400236406E-001                 -2.1095240973300138E+000                 -4.7018930733727387E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7485916831422359E+000                 -1.3208764144488636E-001                 -4.0574026142418215E-002                  4.5192156795879690E+000                 -1.7493203744528563E+000                  0.0000000000000000E+000                  1.7187373756146695E+001                  1.9269877852863675E+000                  7.1324848928934665E+000                  6.2302835959425296E-001                  8.4789736003078886E-001                  1.3015694873301944E+000                  6.9577817266653197E-001                  2.8563776462257856E-001                  1.3326483508806268E-005                  8.4489663485440500E-003                  7.1379719424749244E-001                  2.6828268285023682E-001                  3.0844735071140239E-003                  8.3942466209867006E-003                 -1.4642516347650078E-001                  7.1020490065056852E-001                  2.7147266297417744E-001                                        0                                       10 
                                     185                                      763                  6.6925006711924732E+008                  8.0351707522097282E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996087541E-001                  9.7760099903682984E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996087541E-001                  9.7760099903682984E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7774218013214576E-001                  6.7606617807194791E-001                 -1.1984929099195681E-001                 -4.6648967750975302E+001                 -9.8999999999999986E+001                 -1.1984929099195687E-001                 -1.2228641922129430E-001                 -2.3719732163956802E+000                 -4.6648967750975302E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7494221948063720E+000                 -1.1977952065766750E-001                 -3.6080989077079753E-002                  4.5102296054572921E+000                 -1.7560335985991775E+000                  0.0000000000000000E+000                  1.7200875924267763E+001                  1.9461223270191104E+000                  7.1369056930807195E+000                  6.3767772184398830E-001                  8.3297144029123260E-001                  1.3406523405201130E+000                  6.6592873350656367E-001                  3.1544159980625541E-001                  1.3610474257227653E-005                  8.4651852564802902E-003                  7.1661702966186980E-001                  2.6562138627159859E-001                  3.0588182082641117E-003                  8.3244269564038981E-003                 -1.4471287548849565E-001                  7.0730404640192113E-001                  2.7422294678982767E-001                                        0                                       10 
                                     190                                      766                  1.3631080283826976E+009                  8.1177547587834695E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996087541E-001                  9.7860367868670084E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996087541E-001                  9.7860367868670084E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7907551915265745E-001                  6.8937722663514545E-001                 -9.9024513062231603E-002                 -4.5973880765790547E+001                 -9.8999999999999986E+001                 -9.9024513062231603E-002                 -1.0079533489876211E-001                 -2.4895190656739929E+000                 -4.5973880765790547E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7507658077328401E+000                 -9.8949997531746603E-002                 -2.8353453367055689E-002                  4.4947745340372443E+000                 -1.7639760461352274E+000                  0.0000000000000000E+000                  1.7226072927897189E+001                  1.9815872278124054E+000                  7.1455214468232500E+000                  6.6609973756666441E-001                  8.0584569325774069E-001                  1.4180354322068305E+000                  6.1168002056330506E-001                  3.6960683444436149E-001                  1.4297115867478361E-005                  8.4859605603669046E-003                  7.2162277541886588E-001                  2.6089839385782709E-001                  3.0128386932940909E-003                  8.1992959130405742E-003                 -1.4168976831167424E-001                  7.0199822328811545E-001                  2.7937913702593742E-001                                        0                                       10 
                                     195                                      765                  1.9997458225548868E+009                  8.1001296969798915E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996087541E-001                  9.7956696841309177E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996087541E-001                  9.7956696841309177E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7971331318786303E-001                  6.9954579460628497E-001                 -7.9473487710138929E-002                 -4.5337957986201793E+001                 -9.8999999999999986E+001                 -7.9473487710138985E-002                 -8.1270544670440148E-002                 -2.4635941747430761E+000                 -4.5337957986201793E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7519358568204826E+000                 -7.9399289875153128E-002                 -2.0918197714044302E-002                  4.4799040227312217E+000                 -1.7701942716820431E+000                  0.0000000000000000E+000                  1.7251054257883951E+001                  2.0163542647469286E+000                  7.1540578802774020E+000                  6.9497635390161516E-001                  7.8050418620370832E-001                  1.4988576586736269E+000                  5.6099927308784781E-001                  4.2021375751954715E-001                  1.5025627468568836E-005                  8.4921207428146246E-003                  7.2616874493348404E-001                  2.5661002280298867E-001                  2.9708068854249719E-003                  8.0849083650958234E-003                 -1.3896244751212777E-001                  6.9693300241602885E-001                  2.8435646844841572E-001                                        0                                       10 
                                     200                                      765                  2.6224971449490380E+009                  8.0924411908689642E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995775046E-001                  9.8050251474318406E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995775046E-001                  9.8050251474318406E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8093371305335475E-001                  7.1359382902923674E-001                 -5.9626041516444309E-002                 -4.4700018771690210E+001                 -1.5954589770191003E+001                 -5.9626041516444253E-002                 -6.1732868582243583E-002                 -2.3748344515173505E+000                 -4.4700018771690210E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7530436795906397E+000                 -5.9552608109773433E-002                 -1.3210502371669942E-002                  4.4644886320464732E+000                 -1.7766063866170321E+000                  0.0000000000000000E+000                  1.7277286293778456E+001                  2.0513045123840392E+000                  7.1629231830565727E+000                  7.2426226956528539E-001                  7.5529585062925297E-001                  1.5889422676028622E+000                  5.1058454567729983E-001                  4.7056023405535796E-001                  1.5852571813819571E-005                  8.4791377097545376E-003                  7.3061554851164345E-001                  2.5241618011888090E-001                  2.9293576463403194E-003                  7.9721062501396291E-003                 -1.3631108963716623E-001                  6.9176371232403622E-001                  2.8946395342571130E-001                                        0                                       10 
                                     205                                      767                  3.2354606851814985E+009                  8.0857075175578519E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999995775046E-001                  9.8140797793538648E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999995775046E-001                  9.8140797793538648E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8151730903426215E-001                  7.2512385970596716E-001                 -3.9290722684411791E-002                 -4.4056920302866160E+001                 -1.5352529778863040E+001                 -3.9290722684411583E-002                 -4.1977271349482162E-002                 -2.2492229039228073E+000                 -4.4056920302866160E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7540869869640017E+000                 -3.9219304208441670E-002                 -5.1304651677271298E-003                  4.4483285576385869E+000                 -1.7827674753838265E+000                  0.0000000000000000E+000                  1.7305008574341574E+001                  2.0884447424622024E+000                  7.1721522671782729E+000                  7.5670293970838065E-001                  7.3009038788429237E-001                  1.6905311490994859E+000                  4.6017528020961224E-001                  5.2090825812062158E-001                  1.6819438174848953E-005                  8.4376154628173113E-003                  7.3495592330684534E-001                  2.4832310375051861E-001                  2.8887144702269469E-003                  7.8614977968755745E-003                 -1.3373870559417922E-001                  6.8644317461724047E-001                  2.9473887583388625E-001                                        0                                       10 
