                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20231102"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                              cz_bot_mass                            cz_bot_radius                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                          log_surf_cell_z                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he4                              surface_c12                              surface_o16                           log_surface_h1                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     170                                      786                  6.0866439092247248E+007                  6.8474520614953560E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  4.3845418829920053E-002                  4.2169308414390094E-002                  7.8130010589677612E-008                  9.9999999996712519E-001                  9.6928653242063134E-001                  4.2169308414390094E-002                  7.8130010589677612E-008                  9.9999999996712519E-001                  9.6928653242063134E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5621791338979135E-001                 -4.7107908004417645E+001                 -9.8999999999999986E+001                 -1.5621791338979157E-001                 -1.8551709958494433E-001                 -1.3417139033618339E+000                 -4.7107908004417645E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7510621425125139E+000                 -1.5670761941028905E-001                 -5.7824933865675679E-002                  4.5537174950344843E+000                 -1.7131775443164010E+000                  0.0000000000000000E+000                  1.7161347168887833E+001                  1.8982513199884294E+000                  7.1326259849251095E+000                  6.1897449438731511E-001                  8.5222766307635012E-001                  1.2910105449903000E+000                  7.0443277189226960E-001                  2.7579926614178457E-001                  1.4036230125996705E-003                  9.0884928073493906E-003                  7.0575580376938507E-001                  2.7484663127641068E-001                  3.3382020444404662E-003                  9.0847566584981564E-003                 -1.5134554175397349E-001                  7.0544726990936857E-001                  2.7503831859513500E-001                                        0                                        5 
                                     175                                      774                  1.2371562110932502E+008                  7.2433582917334798E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.4032407094984569E-002                  9.9999999996712519E-001                  9.7008672110230276E-001                  1.2595569981686594E-002                  7.8130010589677612E-008                  9.9999999996712519E-001                  9.7008672110230276E-001                  1.2595569981686594E-002                  7.8130010589677612E-008                  9.7067939121140145E-001                  6.3899078028430245E-001                 -1.4646687481095969E-001                 -4.7095478919330887E+001                 -9.8999999999999986E+001                 -1.4646687481095991E-001                 -1.5716586931593646E-001                 -1.7602467367288277E+000                 -4.7095478919330887E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7523377276253740E+000                 -1.4599127296652609E-001                 -5.5017930869514016E-002                  4.5481034890421608E+000                 -1.7141178087353943E+000                  0.0000000000000000E+000                  1.7175146002798613E+001                  1.9138779445921965E+000                  7.1319798180191798E+000                  6.2085888996162952E-001                  8.5026822969716875E-001                  1.2960154786771283E+000                  7.0051733925499615E-001                  2.7950753809010426E-001                  1.4978393305375881E-004                  9.0919331978572947E-003                  7.0617272610591231E-001                  2.7445368572476303E-001                  3.3343771504839494E-003                  9.0743473931580373E-003                 -1.5108905982650001E-001                  7.0497283169081670E-001                  2.7542981345424628E-001                                        0                                       10 
                                     180                                      766                  2.8010449770605993E+008                  7.6392645219716044E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  1.4573149973220094E-003                  9.9999999996712519E-001                  9.7052031884403400E-001                  8.5369374410898535E-004                  7.8130010589677612E-008                  9.9999999996712519E-001                  9.7052031884403400E-001                  8.5369374410898535E-004                  7.8130010589677612E-008                  9.7067939121140145E-001                  6.4099536133697954E-001                 -1.3891414583616130E-001                 -4.6970064692061740E+001                 -1.5255619765854984E+001                 -1.3891414583616096E-001                 -1.4395764465134755E-001                 -2.0764858429658934E+000                 -4.6970064692061740E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7529320937176882E+000                 -1.3885065735200361E-001                 -5.2636355246881837E-002                  4.5433403377968968E+000                 -1.7164681050655977E+000                  0.0000000000000000E+000                  1.7183165796892968E+001                  1.9243604476964036E+000                  7.1331179981333346E+000                  6.2611599673900020E-001                  8.4481662589820217E-001                  1.3099122979601978E+000                  6.8961700388081815E-001                  2.9037164113965130E-001                  1.4393319255263909E-005                  9.0999860420408543E-003                  7.0720623381768111E-001                  2.7347983264319808E-001                  3.3248563380637477E-003                  9.0484369590748785E-003                 -1.5045391979830913E-001                  7.0382183993330905E-001                  2.7646999291690166E-001                                        0                                       10 
                                     185                                      763                  6.6925006711924732E+008                  8.0351707522097282E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996712519E-001                  9.7100544125150601E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996712519E-001                  9.7100544125150601E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7155788208317262E-001                  6.4779014005734792E-001                 -1.2670430652545889E-001                 -4.6603213066791163E+001                 -9.8999999999999986E+001                 -1.2670430652545941E-001                 -1.2938881682788592E-001                 -2.3369651065614847E+000                 -4.6603213066791163E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7538558471870376E+000                 -1.2663312286587791E-001                 -4.8375094942517342E-002                  4.5348178171881672E+000                 -1.7223871233087211E+000                  0.0000000000000000E+000                  1.7196699522141355E+001                  1.9434258767817401E+000                  7.1375410068865373E+000                  6.4067935165915413E-001                  8.3010295368527132E-001                  1.3489272445571818E+000                  6.6019201507609448E-001                  3.1974694020073080E-001                  1.4699778203857587E-005                  9.1172542977000486E-003                  7.0978240400883597E-001                  2.7105324920677537E-001                  3.3009675841103544E-003                  8.9834248616487405E-003                 -1.4887477131216312E-001                  7.0096624626195747E-001                  2.7917621179513386E-001                                        0                                       10 
                                     190                                      763                  1.4409141155437036E+009                  8.1523449710338820E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996712530E-001                  9.7221993848377419E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996712530E-001                  9.7221993848377419E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7241149683245698E-001                  6.5789364800972605E-001                 -1.0372573446322229E-001                 -4.5863234041493833E+001                 -9.8999999999999986E+001                 -1.0372573446322272E-001                 -1.0566540638792596E-001                 -2.4547512410094909E+000                 -4.5863234041493833E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7555120334057772E+000                 -1.0365091944796193E-001                 -4.0196365671038854E-002                  4.5184603586452106E+000                 -1.7304289240593194E+000                  0.0000000000000000E+000                  1.7224819127749718E+001                  1.9829376335077404E+000                  7.1470353658049568E+000                  6.7236829377130458E-001                  8.0032216895474129E-001                  1.4354626270125597E+000                  6.0063343846394679E-001                  3.7920503026672614E-001                  1.5523247046329117E-005                  9.1406804702629154E-003                  7.1479638566145842E-001                  2.6633142376848573E-001                  3.2542352254022744E-003                  8.8562449901824162E-003                 -1.4581765215303699E-001                  6.9514316586375191E-001                  2.8483894914023716E-001                                        0                                       10 
                                     195                                      765                  2.0937523368424861E+009                  8.1060758754875284E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7334840891497310E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7334840891497310E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7404663480382025E-001                  6.7080352034045454E-001                 -8.3738705106689612E-002                 -4.5218836520136442E+001                 -9.8999999999999986E+001                 -8.3738705106689612E-002                 -8.5750364976752994E-002                 -2.4189739056836137E+000                 -4.5218836520136442E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7568434107587092E+000                 -8.3664312805517366E-002                 -3.2865817055680042E-002                  4.5037992614144926E+000                 -1.7356913774084473E+000                  0.0000000000000000E+000                  1.7250659982613200E+001                  2.0187657760582942E+000                  7.1557444823870302E+000                  7.0210130367737855E-001                  7.7463513726732969E-001                  1.5195407023379204E+000                  5.4926160590397011E-001                  4.3049540437358641E-001                  1.6337013909012630E-005                  9.1447016084765832E-003                  7.1903074262320077E-001                  2.6234435796744743E-001                  3.2145209993777501E-003                  8.7481646300034219E-003                 -1.4325254067944224E-001                  6.9000427482138948E-001                  2.8989232809217952E-001                                        0                                       10 
                                     200                                      766                  2.7238352036867151E+009                  8.0972943109750624E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7435854107899800E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7435854107899800E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7482939373357991E-001                  6.8102028271111725E-001                 -6.3690291675153471E-002                 -4.4580062889556757E+001                 -9.8999999999999986E+001                 -6.3690291675153471E-002                 -6.6083371334463140E-002                 -2.3237134379955755E+000                 -4.4580062889556757E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7580873138762221E+000                 -6.3617091919583660E-002                 -2.5330012847739510E-002                  4.4887276529986115E+000                 -1.7410185050682492E+000                  0.0000000000000000E+000                  1.7277445326401253E+001                  2.0543097411909148E+000                  7.1646744461323744E+000                  7.3194943125078105E-001                  7.4941014873464973E-001                  1.6122730335793591E+000                  4.9881351222000453E-001                  4.8086966320589769E-001                  1.7253338972115753E-005                  9.1262538520966649E-003                  7.2307835526975661E-001                  2.5853343357453745E-001                  3.1764212209455058E-003                  8.6444779114669950E-003                 -1.4081463850428999E-001                  6.8482520264994806E-001                  2.9501194096165129E-001                                        0                                       10 
                                     205                                      767                  3.3433173310975204E+009                  8.0900718856869158E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7536492880161718E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996400035E-001                  9.7536492880161718E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7558974823412425E-001                  6.9193368482050066E-001                 -4.3158397851833376E-002                 -4.3935022253059316E+001                 -1.5954589770191003E+001                 -4.3158397851833327E-002                 -4.6241465471170140E-002                 -2.1935002810249120E+000                 -4.3935022253059316E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7592680781028953E+000                 -4.3087975266420935E-002                 -1.7426982974504322E-002                  4.4729215932521411E+000                 -1.7464125334812308E+000                  0.0000000000000000E+000                  1.7305748777759288E+001                  2.0923320538128416E+000                  7.1739902955283297E+000                  7.6537265122800857E-001                  7.2418697184334557E-001                  1.7170458790910543E+000                  4.4836876542692655E-001                  5.3124883936083100E-001                  1.8332310920608938E-005                  9.0744632512874523E-003                  7.2702319107444446E-001                  2.5481941326276941E-001                  3.1391819901341548E-003                  8.5431331319818209E-003                 -1.3845173550269377E-001                  6.7949739851687241E-001                  3.0029577951479741E-001                                        0                                       10 
                                     210                                      768                  3.9503434964799857E+009                  8.0798251976442508E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999996087541E-001                  9.7633114844138658E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999996087541E-001                  9.7633114844138658E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7704557445470164E-001                  7.0719704897264768E-001                 -2.2230781906779289E-002                 -4.3268898197111021E+001                 -1.5653559774527022E+001                 -2.2230781906779185E-002                 -2.6434026553628205E-002                 -2.0385303519752784E+000                 -4.3268898197111021E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7603529002002549E+000                 -2.2166868547828584E-002                 -9.1360738099271598E-003                  4.4563397749229869E+000                 -1.7518386943000026E+000                  0.0000000000000000E+000                  1.7335861880727695E+001                  2.1338315422638843E+000                  7.1840130651882887E+000                  8.0433580214064893E-001                  6.9886244494372973E-001                  1.8368867240259610E+000                  3.9772108881358220E-001                  5.8184217002063543E-001                  1.9676881426696926E-005                  8.9710891408151319E-003                  7.3088928180673940E-001                  2.5117956719812795E-001                  3.1025469935334251E-003                  8.4434327469027348E-003                 -1.3614840682080145E-001                  6.7402521869379228E-001                  3.0573479398139958E-001                                        0                                       10 
